H_FX,H_XD,StationID,InfoTime
17.2,3,CM0120,2021/12/17 9:00
7.5,53,C0G820,2021/12/17 9:00
7.5,52,C0G840,2021/12/17 9:00
17.4,44,C0R710,2021/12/17 9:00
15.9,49,C0W130,2021/12/17 9:00
20,37,C0G900,2021/12/17 9:00
10.4,16,C0F9L0,2021/12/17 9:00
11.2,23,C0F9S0,2021/12/17 9:00
12.4,25,C0K520,2021/12/17 9:00
15.9,13,C0K530,2021/12/17 9:00
12.5,31,C0E730,2021/12/17 10:00
8.8,62,C0AH10,2021/12/17 10:00
11,9,C0AI00,2021/12/17 10:00
10.2,8,C0G720,2021/12/17 10:00
17.5,29,C0W110,2021/12/17 10:00
12.2,23,C0K250,2021/12/17 10:00
15.6,23,C0F9K0,2021/12/17 10:00
14.7,1,C0AH30,2021/12/17 10:00
10.9,23,C0C690,2021/12/17 10:00
11.9,17,C0G740,2021/12/17 10:00
14.8,2,C0AI40,2021/12/17 10:00
14.7,28,C0D660,2021/12/17 10:00
13.8,32,C0R620,2021/12/17 10:00
19.9,20,C0W120,2021/12/17 10:00
10.1,36,C0F9T0,2021/12/17 10:00
27.3,41,C0W160,2021/12/17 10:00
9.5,9,C0X190,2021/12/17 10:00
10.2,47,C0A770,2021/12/17 10:00
9.7,99,C0R740,2021/12/17 10:00
11.6,343,C0U980,2021/12/17 10:00
10.2,14,C0C630,2021/12/17 10:00
11.5,71,C0A9F0,2021/12/17 10:00
20.1,23,C0G890,2021/12/17 10:00
14.3,57,C0R840,2021/12/17 10:00
9.7,42,C0R770,2021/12/17 10:00
9.5,47,C0C490,2021/12/17 10:00
17.6,24,C0A870,2021/12/17 10:00
12.6,19,C0F9I0,2021/12/17 10:00
14.3,28,C0E540,2021/12/17 10:00
7.1,334,C0A930,2021/12/17 10:00
12.2,25,C0K430,2021/12/17 10:00
8.8,336,C0C670,2021/12/17 10:00
15.9,64,C0W170,2021/12/17 10:00
10.4,13,C0R690,2021/12/17 10:00
13.5,82,C0G910,2021/12/17 10:00
12.4,14,C0K510,2021/12/17 10:00
14.7,58,C0E880,2021/12/17 10:00
20.7,31,C0F9P0,2021/12/17 10:00
14.5,3,C0E830,2021/12/17 10:00
15.5,54,C0R830,2021/12/17 10:00
16.6,76,C0R320,2021/12/17 10:00
15.4,51,C0AC40,2021/12/17 10:00
13.2,34,C0K410,2021/12/17 10:00
11.5,7,C0AH50,2021/12/17 10:00
11.6,57,C0C660,2021/12/17 10:00
8.9,30,C0R340,2021/12/17 10:00
9.3,15,C0AH00,2021/12/17 10:00
17.6,23,C0AI20,2021/12/17 10:00
15.9,313,C0U950,2021/12/17 10:00
12.5,51,C0E550,2021/12/17 10:00
10.3,42,C0S900,2021/12/17 10:00
17,15,C0W130,2021/12/17 10:00
12.6,20,C0K291,2021/12/17 10:00
8.8,37,C0A940,2021/12/17 10:00
12.8,30,C0E820,2021/12/17 10:00
8.3,19,C0X110,2021/12/17 10:00
17.9,65,C0S730,2021/12/17 10:00
12.4,31,C0C700,2021/12/17 10:00
17.6,37,C0R710,2021/12/17 10:00
13.6,10,C0G830,2021/12/17 10:00
10.6,52,C0X280,2021/12/17 10:00
11.9,9,C0K520,2021/12/17 10:00
10.8,14,C0G870,2021/12/17 10:00
10.4,20,C0G770,2021/12/17 10:00
15.7,12,C0G640,2021/12/17 10:00
10.5,220,C0Z310,2021/12/17 10:00
13.7,65,C0R680,2021/12/17 10:00
13.6,49,C0R730,2021/12/17 10:00
7.1,45,C0A650,2021/12/17 10:00
16.8,8,C0K530,2021/12/17 10:00
8.1,133,CM0140,2021/12/17 10:00
11.8,39,C0E870,2021/12/17 10:00
12.2,11,C0AD10,2021/12/17 10:00
13.3,16,C0G730,2021/12/17 10:00
8.8,343,C0M740,2021/12/17 10:00
9.7,44,C0E750,2021/12/17 10:00
6.6,12,C0D430,2021/12/17 10:00
15.1,29,C0R760,2021/12/17 10:00
13.5,49,C0W150,2021/12/17 10:00
15.7,20,C0A9C0,2021/12/17 10:00
6,8,C0Z080,2021/12/17 10:00
8.3,20,C0T9M0,2021/12/17 10:00
12.3,31,C0B010,2021/12/17 10:00
19.1,11,C0G900,2021/12/17 10:00
15.7,53,C0R440,2021/12/17 10:00
12.2,38,C0R280,2021/12/17 10:00
17,24,C0F9S0,2021/12/17 10:00
11.7,29,C0F9U0,2021/12/17 10:00
9.3,13,C0AD50,2021/12/17 10:00
13,11,C0G780,2021/12/17 10:00
9.8,33,C0Z270,2021/12/17 10:00
11.1,61,C0AD00,2021/12/17 10:00
11,44,C0A920,2021/12/17 10:00
22.1,30,C0R750,2021/12/17 10:00
9.9,51,C0E850,2021/12/17 10:00
11,12,C0A860,2021/12/17 10:00
10.2,91,C0U770,2021/12/17 10:00
11.8,3,C0K280,2021/12/17 10:00
7.7,26,C0A880,2021/12/17 10:00
11.4,1,C0C680,2021/12/17 10:00
6.1,28,C0G820,2021/12/17 10:00
16.4,37,C0F9X0,2021/12/17 10:00
11.3,4,C0E790,2021/12/17 10:00
18.8,46,C0G800,2021/12/17 10:00
13,55,C0R350,2021/12/17 10:00
9.8,4,C0G810,2021/12/17 10:00
8.6,15,C0D570,2021/12/17 10:00
18.5,354,C0B020,2021/12/17 10:00
11.6,83,C0R670,2021/12/17 10:00
7.3,339,C0F850,2021/12/17 10:00
17.8,12,CM0120,2021/12/17 10:00
9.6,8,C0G660,2021/12/17 10:00
8.7,38,C0K330,2021/12/17 10:00
10.4,56,C0C540,2021/12/17 10:00
12.8,20,C0F000,2021/12/17 10:00
9.2,39,C0D560,2021/12/17 10:00
15.1,49,C0D650,2021/12/17 10:00
9,63,C0AH70,2021/12/17 10:00
15.4,37,C0E420,2021/12/17 10:00
10.1,24,C0E740,2021/12/17 10:00
14.2,29,C0D590,2021/12/17 10:00
11,59,C0AH80,2021/12/17 10:00
7.7,38,C0G840,2021/12/17 10:00
11.7,54,C0F9L0,2021/12/17 10:00
6,62,C0A660,2021/12/17 10:00
6.8,124,C0C480,2021/12/17 10:00
10.9,19,C0K550,2021/12/17 10:00
11,60,C0AI30,2021/12/17 10:00
13.5,23,C0E590,2021/12/17 10:00
15.4,2,C0F9Q0,2021/12/17 10:00
11.4,39,C0R800,2021/12/17 10:00
12.9,334,C0G750,2021/12/17 10:00
11.9,33,C0C620,2021/12/17 10:00
16.7,39,C0S910,2021/12/17 10:00
9.8,344,C0UA50,2021/12/17 10:00
10,1,C0K420,2021/12/17 10:00
20.2,2,C0R780,2021/12/17 10:00
11.2,12,C0K500,2021/12/17 10:00
9.7,55,C0F0B0,2021/12/17 10:00
13.1,9,C0M710,2021/12/17 10:00
15.5,45,C0F9R0,2021/12/17 10:00
12.1,14,C0C590,2021/12/17 10:00
12.7,34,C0UA70,2021/12/17 10:00
15.9,32,C0E810,2021/12/17 10:00
8.1,160,C0F0E0,2021/12/17 10:00
8.8,343,C0E430,2021/12/17 10:00
6.6,7,C0A650,2021/12/17 11:00
16.2,32,C0E830,2021/12/17 11:00
9.1,16,C0C670,2021/12/17 11:00
12.6,15,C0C620,2021/12/17 11:00
10.1,17,C0C490,2021/12/17 11:00
19.9,56,C0S730,2021/12/17 11:00
14.3,6,C0G780,2021/12/17 11:00
11.8,33,C0K420,2021/12/17 11:00
23,23,C0G900,2021/12/17 11:00
13.2,1,C0K410,2021/12/17 11:00
14.3,31,C0K250,2021/12/17 11:00
11.9,65,C0C540,2021/12/17 11:00
15.4,2,C0AI40,2021/12/17 11:00
13.9,6,C0G910,2021/12/17 11:00
11.2,30,C0Z270,2021/12/17 11:00
10.2,352,C0UA50,2021/12/17 11:00
14.2,45,C0D650,2021/12/17 11:00
21.3,36,C0R750,2021/12/17 11:00
13.4,17,C0G750,2021/12/17 11:00
9.7,35,C0C630,2021/12/17 11:00
18.2,70,C0R320,2021/12/17 11:00
8.6,38,C0K330,2021/12/17 11:00
7.1,351,C0F930,2021/12/17 11:00
12.9,30,C0R620,2021/12/17 11:00
11.7,344,C0G810,2021/12/17 11:00
7.1,31,C0A660,2021/12/17 11:00
9,25,C0E430,2021/12/17 11:00
8.8,85,C0A940,2021/12/17 11:00
8.3,15,C0D570,2021/12/17 11:00
13.1,43,C0Z150,2021/12/17 11:00
9.9,320,C0A860,2021/12/17 11:00
12.5,344,C0K510,2021/12/17 11:00
17.6,30,C0R710,2021/12/17 11:00
16.2,27,C0E810,2021/12/17 11:00
15.7,75,C0E880,2021/12/17 11:00
9.2,7,C0G620,2021/12/17 11:00
6.5,75,C0G820,2021/12/17 11:00
13.2,18,C0R720,2021/12/17 11:00
19.9,7,CM0120,2021/12/17 11:00
9,327,C0T9M0,2021/12/17 11:00
11.2,24,C0D560,2021/12/17 11:00
8.2,2,C0ACA0,2021/12/17 11:00
15.6,30,C0AH30,2021/12/17 11:00
9.6,58,C0E850,2021/12/17 11:00
17.1,8,C0A870,2021/12/17 11:00
16,10,C0A9C0,2021/12/17 11:00
11,48,C0Z180,2021/12/17 11:00
14.8,348,C0M710,2021/12/17 11:00
8.8,48,C0A770,2021/12/17 11:00
15.6,38,C0E870,2021/12/17 11:00
14.1,1,C0F000,2021/12/17 11:00
20.8,37,C0F9P0,2021/12/17 11:00
16.5,46,C0R440,2021/12/17 11:00
8.2,2,C0A880,2021/12/17 11:00
20.9,22,C0W120,2021/12/17 11:00
10.1,37,C0S990,2021/12/17 11:00
8.3,12,C0S740,2021/12/17 11:00
11.7,57,C0R350,2021/12/17 11:00
8.6,7,C0M680,2021/12/17 11:00
16.9,22,C0W130,2021/12/17 11:00
11.4,31,C0D660,2021/12/17 11:00
11.7,57,C0R690,2021/12/17 11:00
8.1,10,C0F9M0,2021/12/17 11:00
18.7,8,C0K530,2021/12/17 11:00
29,39,C0W160,2021/12/17 11:00
16.7,23,C0G640,2021/12/17 11:00
14.1,68,C0R730,2021/12/17 11:00
10.7,32,C0R670,2021/12/17 11:00
11,35,C0AH80,2021/12/17 11:00
10.8,35,C0E750,2021/12/17 11:00
9,344,C0M740,2021/12/17 11:00
11.9,54,C0F9T0,2021/12/17 11:00
14,35,C0K520,2021/12/17 11:00
10.8,85,C0R800,2021/12/17 11:00
13.5,17,C0E790,2021/12/17 11:00
9.1,95,C0AH70,2021/12/17 11:00
8.8,25,C0AI30,2021/12/17 11:00
10.8,14,C0C680,2021/12/17 11:00
11.2,6,C0G870,2021/12/17 11:00
11,43,C0AH50,2021/12/17 11:00
11.2,43,C0E550,2021/12/17 11:00
8.8,29,C0AD50,2021/12/17 11:00
19.9,27,C0G890,2021/12/17 11:00
17.1,28,C0K291,2021/12/17 11:00
11.4,351,C0AD00,2021/12/17 11:00
12.7,348,C0K280,2021/12/17 11:00
10.6,10,C0G660,2021/12/17 11:00
17.1,38,C0W170,2021/12/17 11:00
16.8,8,C0G730,2021/12/17 11:00
10.7,316,C0U770,2021/12/17 11:00
11.7,33,C0R340,2021/12/17 11:00
10.6,356,C0G720,2021/12/17 11:00
9.9,30,C0M660,2021/12/17 11:00
13.2,7,C0K500,2021/12/17 11:00
7.4,14,C0U780,2021/12/17 11:00
8.9,349,C0U980,2021/12/17 11:00
9.9,11,C0F9U0,2021/12/17 11:00
20.2,10,C0A970,2021/12/17 11:00
19.6,360,C0B020,2021/12/17 11:00
8.8,6,C0A920,2021/12/17 11:00
11.9,62,C0R680,2021/12/17 11:00
9.2,63,CM0140,2021/12/17 11:00
15.3,339,C0K430,2021/12/17 11:00
14,34,C0D590,2021/12/17 11:00
12.6,31,C0AI00,2021/12/17 11:00
9.9,360,C0E740,2021/12/17 11:00
10.6,18,C0SA30,2021/12/17 11:00
10.1,47,C0S940,2021/12/17 11:00
14.3,53,C0R840,2021/12/17 11:00
15.8,41,C0F9Q0,2021/12/17 11:00
14.9,6,C0S910,2021/12/17 11:00
12.7,11,C0F9I0,2021/12/17 11:00
11.4,1,C0S900,2021/12/17 11:00
10.5,43,C0F9L0,2021/12/17 11:00
6.2,23,C0D430,2021/12/17 11:00
7.6,333,C0F850,2021/12/17 11:00
11.3,330,C0K550,2021/12/17 11:00
7.4,25,C0G840,2021/12/17 11:00
12.8,24,C0E820,2021/12/17 11:00
14,41,C0E540,2021/12/17 11:00
10.8,19,C0R770,2021/12/17 11:00
14.3,8,C0G740,2021/12/17 11:00
16.6,31,C0F9X0,2021/12/17 11:00
15.4,41,C0F9R0,2021/12/17 11:00
12.4,37,C0C700,2021/12/17 11:00
8.8,14,C0I460,2021/12/17 11:00
14.2,37,C0E420,2021/12/17 11:00
10.5,21,C0C690,2021/12/17 11:00
8.9,15,C0M790,2021/12/17 11:00
10.4,61,C0A9F0,2021/12/17 11:00
15.1,74,C0R830,2021/12/17 11:00
7.1,21,C0A520,2021/12/17 11:00
10.1,15,C0T9H0,2021/12/17 11:00
12.2,27,C0B010,2021/12/17 11:00
10.3,27,C0AD10,2021/12/17 11:00
20.3,29,C0G800,2021/12/17 11:00
15.3,360,C0R760,2021/12/17 11:00
10,114,C0R740,2021/12/17 11:00
19.5,10,C0R780,2021/12/17 11:00
10.6,17,C0G770,2021/12/17 11:00
8,326,C0M760,2021/12/17 11:00
14.3,15,C0G830,2021/12/17 11:00
12.1,47,C0R280,2021/12/17 11:00
17.9,317,C0U950,2021/12/17 11:00
6.5,23,C0S810,2021/12/17 11:00
7.5,62,C0E520,2021/12/17 11:00
10.5,22,C0C590,2021/12/17 11:00
9.3,34,C0AH00,2021/12/17 11:00
11,72,C0C660,2021/12/17 11:00
16.5,61,C0AC40,2021/12/17 11:00
16.3,26,C0F9S0,2021/12/17 11:00
9.9,104,C0AC80,2021/12/17 11:00
12,37,C0E730,2021/12/17 11:00
7.2,16,C0U780,2021/12/17 12:00
13,46,C0D590,2021/12/17 12:00
12.4,4,C0F9I0,2021/12/17 12:00
13.7,20,C0G750,2021/12/17 12:00
10.4,63,C0AH00,2021/12/17 12:00
8.6,2,C0Z300,2021/12/17 12:00
9.7,290,C0UA50,2021/12/17 12:00
12.8,38,C0D560,2021/12/17 12:00
13,52,C0E540,2021/12/17 12:00
16.9,16,C0U950,2021/12/17 12:00
15.9,23,C0E830,2021/12/17 12:00
12.2,46,C0B010,2021/12/17 12:00
17.9,37,C0R780,2021/12/17 12:00
10.3,53,C0E550,2021/12/17 12:00
20.6,12,C0A970,2021/12/17 12:00
15.6,350,C0AH30,2021/12/17 12:00
11.6,4,C0C680,2021/12/17 12:00
7.7,350,C0A880,2021/12/17 12:00
12.4,81,C0S900,2021/12/17 12:00
17.1,43,C0F9R0,2021/12/17 12:00
14.8,22,C0X290,2021/12/17 12:00
14.6,3,C0G830,2021/12/17 12:00
8.6,68,C0R670,2021/12/17 12:00
11.2,350,C0R690,2021/12/17 12:00
16,20,C0E810,2021/12/17 12:00
7.4,50,C0D430,2021/12/17 12:00
9,4,C0M790,2021/12/17 12:00
12.7,335,C0K550,2021/12/17 12:00
9.9,343,C0M680,2021/12/17 12:00
13.9,56,C0F9U0,2021/12/17 12:00
12.4,40,C0R770,2021/12/17 12:00
10.3,35,C0E870,2021/12/17 12:00
13.8,30,C0C620,2021/12/17 12:00
15.6,49,C0R440,2021/12/17 12:00
15.4,19,C0F000,2021/12/17 12:00
13.5,16,C0R620,2021/12/17 12:00
18.6,358,C0B020,2021/12/17 12:00
16.1,21,C0E880,2021/12/17 12:00
9.5,100,CM0140,2021/12/17 12:00
18.4,55,C0F9K0,2021/12/17 12:00
8.2,48,C0A660,2021/12/17 12:00
13.2,21,C0AH50,2021/12/17 12:00
9.1,4,C0F0E0,2021/12/17 12:00
11.6,3,C0G660,2021/12/17 12:00
8.6,13,C0K330,2021/12/17 12:00
21.2,18,C0R750,2021/12/17 12:00
6.5,358,C0U520,2021/12/17 12:00
8.2,64,C0T9N0,2021/12/17 12:00
10.6,20,C0C540,2021/12/17 12:00
11,2,C0M660,2021/12/17 12:00
16.2,360,C0G910,2021/12/17 12:00
14.9,26,C0K250,2021/12/17 12:00
8.8,32,C0A530,2021/12/17 12:00
7.9,360,C0M650,2021/12/17 12:00
19.2,33,C0F9P0,2021/12/17 12:00
12.1,65,C0R280,2021/12/17 12:00
13.1,36,C0S940,2021/12/17 12:00
15.1,6,C0R760,2021/12/17 12:00
7.1,353,C0A930,2021/12/17 12:00
7.1,69,C0X140,2021/12/17 12:00
9.7,112,C0R740,2021/12/17 12:00
12.3,39,C0Z180,2021/12/17 12:00
9,53,C0F850,2021/12/17 12:00
10.8,36,C0S830,2021/12/17 12:00
17,11,C0G730,2021/12/17 12:00
19.5,19,C0K530,2021/12/17 12:00
13,45,C0R720,2021/12/17 12:00
16.7,77,C0R320,2021/12/17 12:00
11.1,4,C0R340,2021/12/17 12:00
16,12,C0G780,2021/12/17 12:00
14.4,51,C0W150,2021/12/17 12:00
8.8,19,C0A920,2021/12/17 12:00
15.6,354,C0M710,2021/12/17 12:00
10.6,34,C0AD10,2021/12/17 12:00
9.5,319,C0G620,2021/12/17 12:00
8.8,67,C0A9F0,2021/12/17 12:00
13.7,347,C0K500,2021/12/17 12:00
19.5,360,C0F9S0,2021/12/17 12:00
19.2,52,C0W110,2021/12/17 12:00
12.6,1,C0G770,2021/12/17 12:00
13.7,11,C0K430,2021/12/17 12:00
8.7,349,C0D570,2021/12/17 12:00
8.3,45,C0S740,2021/12/17 12:00
14.3,6,C0G870,2021/12/17 12:00
11.6,19,C0M520,2021/12/17 12:00
11.3,7,C0G810,2021/12/17 12:00
12.9,60,C0R350,2021/12/17 12:00
10.1,8,C0X080,2021/12/17 12:00
7.3,81,C0AH70,2021/12/17 12:00
9.3,70,C0A940,2021/12/17 12:00
18.9,20,C0W130,2021/12/17 12:00
8.6,351,C0X100,2021/12/17 12:00
18.7,15,C0F9Q0,2021/12/17 12:00
7.4,78,C0Z100,2021/12/17 12:00
8.6,352,C0X250,2021/12/17 12:00
24.1,17,C0G900,2021/12/17 12:00
17.1,16,C0A870,2021/12/17 12:00
12.1,27,C0AI00,2021/12/17 12:00
11.7,35,C0UA40,2021/12/17 12:00
8.8,95,C0AC80,2021/12/17 12:00
8.4,36,C0G840,2021/12/17 12:00
11,19,C0AH80,2021/12/17 12:00
20.4,14,C0W120,2021/12/17 12:00
13.3,75,C0R730,2021/12/17 12:00
9.2,29,C0C630,2021/12/17 12:00
12.1,25,C0K420,2021/12/17 12:00
10.8,1,C0X220,2021/12/17 12:00
11.4,60,C0C660,2021/12/17 12:00
8.5,42,C0S810,2021/12/17 12:00
10.2,353,C0T9M0,2021/12/17 12:00
15.3,55,C0R830,2021/12/17 12:00
13,4,C0U980,2021/12/17 12:00
14.6,10,C0K510,2021/12/17 12:00
12.3,49,C0S910,2021/12/17 12:00
12.4,28,C0C690,2021/12/17 12:00
8.9,320,C0F9M0,2021/12/17 12:00
8.6,9,C0U960,2021/12/17 12:00
10.5,19,C0AD00,2021/12/17 12:00
14.4,57,C0R840,2021/12/17 12:00
14.8,38,C0A9C0,2021/12/17 12:00
12.9,49,C0E730,2021/12/17 12:00
8.8,323,C0F930,2021/12/17 12:00
11.4,47,C0S990,2021/12/17 12:00
9.4,12,C0M670,2021/12/17 12:00
12,43,C0F9L0,2021/12/17 12:00
8.9,90,C0R800,2021/12/17 12:00
7.7,70,C0SA90,2021/12/17 12:00
15.9,352,C0K291,2021/12/17 12:00
8.3,18,C0S710,2021/12/17 12:00
17.1,37,C0W170,2021/12/17 12:00
12.2,32,C0D660,2021/12/17 12:00
19.7,63,C0S730,2021/12/17 12:00
12.3,25,C0E750,2021/12/17 12:00
15.1,340,C0G740,2021/12/17 12:00
9.8,20,C0E430,2021/12/17 12:00
10.4,347,C0A860,2021/12/17 12:00
20.6,41,C0G800,2021/12/17 12:00
12.4,15,C0K460,2021/12/17 12:00
11.4,120,C0Z190,2021/12/17 12:00
28.7,42,C0W160,2021/12/17 12:00
8.6,72,C0D540,2021/12/17 12:00
9.7,31,C0U860,2021/12/17 12:00
13,25,C0UA70,2021/12/17 12:00
14.3,20,C0K280,2021/12/17 12:00
10.2,41,C0E740,2021/12/17 12:00
21.8,21,C0G890,2021/12/17 12:00
20.6,23,CM0120,2021/12/17 12:00
6.9,360,C0H960,2021/12/17 12:00
13.5,36,C0D650,2021/12/17 12:00
9.9,69,C0AD50,2021/12/17 12:00
9.4,17,C0M780,2021/12/17 12:00
7.8,78,C0G820,2021/12/17 12:00
17.7,70,C0R680,2021/12/17 12:00
8,52,C0E850,2021/12/17 12:00
12.4,171,C0E790,2021/12/17 12:00
10.8,18,C0T9H0,2021/12/17 12:00
12.4,72,C0F9T0,2021/12/17 12:00
15,29,C0K520,2021/12/17 12:00
10.6,44,C0C700,2021/12/17 12:00
13.9,36,C0X280,2021/12/17 12:00
11.9,73,C0S970,2021/12/17 12:00
13.8,44,C0E420,2021/12/17 12:00
19.2,12,C0G640,2021/12/17 12:00
15.2,7,C0K440,2021/12/17 12:00
14,24,C0K410,2021/12/17 12:00
12.4,351,C0G720,2021/12/17 12:00
9.7,79,C0U770,2021/12/17 12:00
15.1,32,C0E590,2021/12/17 12:00
6.6,8,C0ACA0,2021/12/17 12:00
10.7,25,C0C590,2021/12/17 12:00
14,25,C0Z150,2021/12/17 12:00
8.9,357,C0C670,2021/12/17 12:00
10.4,356,C0M740,2021/12/17 12:00
11.9,24,C0Z270,2021/12/17 12:00
19,48,C0F9X0,2021/12/17 12:00
9.9,29,C0C490,2021/12/17 12:00
11.1,351,C0K580,2021/12/17 12:00
13.7,345,C0AI40,2021/12/17 12:00
11.3,61,C0F0B0,2021/12/17 12:00
17.6,47,C0AC40,2021/12/17 12:00
12.9,29,C0SA30,2021/12/17 12:00
14.1,27,C0E820,2021/12/17 12:00
17.9,42,C0R710,2021/12/17 12:00
15.1,5,C0R760,2021/12/17 13:00
13.5,358,C0G750,2021/12/17 13:00
10.9,5,C0X080,2021/12/17 13:00
7.8,360,C0D570,2021/12/17 13:00
13.1,18,C0S910,2021/12/17 13:00
8.2,41,C0A940,2021/12/17 13:00
6.1,103,C0D430,2021/12/17 13:00
17.6,9,C0G730,2021/12/17 13:00
7.7,65,C0Z100,2021/12/17 13:00
21.9,5,C0F9Q0,2021/12/17 13:00
8.3,42,C0AH10,2021/12/17 13:00
14.2,5,C0K500,2021/12/17 13:00
11.6,338,C0U980,2021/12/17 13:00
20.4,76,C0S730,2021/12/17 13:00
18.5,23,C0F9K0,2021/12/17 13:00
16.4,76,C0E880,2021/12/17 13:00
10.8,360,C0F0E0,2021/12/17 13:00
14.6,24,C0A9C0,2021/12/17 13:00
5.5,288,C0A640,2021/12/17 13:00
17.4,28,C0W110,2021/12/17 13:00
7.9,350,C0T9D0,2021/12/17 13:00
12.5,22,C0G770,2021/12/17 13:00
15,68,C0R440,2021/12/17 13:00
15,10,C0G830,2021/12/17 13:00
12.1,35,C0D590,2021/12/17 13:00
16.4,11,C0M710,2021/12/17 13:00
9.6,137,C0S920,2021/12/17 13:00
16.5,13,C0F000,2021/12/17 13:00
10.8,103,C0T900,2021/12/17 13:00
9.1,330,C0M760,2021/12/17 13:00
11.6,21,C0C620,2021/12/17 13:00
9.7,59,C0Z170,2021/12/17 13:00
5.4,312,C0D580,2021/12/17 13:00
21.8,19,C0K530,2021/12/17 13:00
8.1,66,C0AH70,2021/12/17 13:00
12.3,41,C0R800,2021/12/17 13:00
11.2,115,C0R740,2021/12/17 13:00
11.5,295,C0UA50,2021/12/17 13:00
9.9,21,C0A530,2021/12/17 13:00
9.2,99,C0SA90,2021/12/17 13:00
12.4,31,C0F9U0,2021/12/17 13:00
11.5,34,C0UA40,2021/12/17 13:00
22.1,18,C0W120,2021/12/17 13:00
8.8,352,C0A920,2021/12/17 13:00
12.6,39,C0F9L0,2021/12/17 13:00
10.5,354,C0G810,2021/12/17 13:00
15.3,62,C0D650,2021/12/17 13:00
16.8,40,C0E540,2021/12/17 13:00
12.5,59,C0C660,2021/12/17 13:00
7.7,44,C0S930,2021/12/17 13:00
8.2,19,C0A660,2021/12/17 13:00
13.6,21,C0T9H0,2021/12/17 13:00
8.1,287,C0T870,2021/12/17 13:00
17.2,338,C0U950,2021/12/17 13:00
11.7,32,C0S940,2021/12/17 13:00
12.9,38,C0F9T0,2021/12/17 13:00
9,333,C0M680,2021/12/17 13:00
9.7,7,C0I460,2021/12/17 13:00
20.4,33,C0R750,2021/12/17 13:00
17.3,15,C0E810,2021/12/17 13:00
18.5,9,C0F9S0,2021/12/17 13:00
14.6,15,C0G740,2021/12/17 13:00
9.8,60,C0E850,2021/12/17 13:00
7.3,32,C0S810,2021/12/17 13:00
11.4,90,C0Z190,2021/12/17 13:00
8.2,333,C0F9N0,2021/12/17 13:00
20.8,12,C0A970,2021/12/17 13:00
10.3,17,C0R340,2021/12/17 13:00
12.7,8,C0G720,2021/12/17 13:00
8.8,49,C0ACA0,2021/12/17 13:00
8.2,79,C0SA60,2021/12/17 13:00
9.4,328,C0G860,2021/12/17 13:00
10.2,127,CM0140,2021/12/17 13:00
12.6,23,C0S830,2021/12/17 13:00
10.8,331,C0U770,2021/12/17 13:00
9.7,27,C0X110,2021/12/17 13:00
10.5,32,C0D560,2021/12/17 13:00
14.4,20,C0E820,2021/12/17 13:00
10.2,7,C0K400,2021/12/17 13:00
14.1,354,C0E790,2021/12/17 13:00
19.3,38,C0G800,2021/12/17 13:00
9.9,17,C0X190,2021/12/17 13:00
14.3,45,C0AI00,2021/12/17 13:00
16.4,353,C0AH30,2021/12/17 13:00
21,22,C0F9X0,2021/12/17 13:00
15.7,15,C0G910,2021/12/17 13:00
10.1,46,C0R690,2021/12/17 13:00
11.7,14,C0M520,2021/12/17 13:00
8.6,350,C0X130,2021/12/17 13:00
7.7,48,C0A650,2021/12/17 13:00
17.1,19,C0G640,2021/12/17 13:00
10.7,13,C0G660,2021/12/17 13:00
15,57,C0Z180,2021/12/17 13:00
10.6,33,C0R770,2021/12/17 13:00
10.8,39,C0B010,2021/12/17 13:00
14.4,352,C0K280,2021/12/17 13:00
14.2,87,C0S900,2021/12/17 13:00
12.7,16,C0G870,2021/12/17 13:00
11.7,28,C0D660,2021/12/17 13:00
9.5,16,C0E430,2021/12/17 13:00
9.5,70,C0AD00,2021/12/17 13:00
15.1,49,C0R840,2021/12/17 13:00
9.1,15,C0F9M0,2021/12/17 13:00
9.8,10,C0M670,2021/12/17 13:00
15.9,49,C0R830,2021/12/17 13:00
7.2,6,C0SA20,2021/12/17 13:00
11.2,32,C0C690,2021/12/17 13:00
11.7,11,C0UA70,2021/12/17 13:00
15.6,43,C0Z150,2021/12/17 13:00
9.3,35,C0S740,2021/12/17 13:00
17.4,39,C0F9R0,2021/12/17 13:00
11.2,354,C0K580,2021/12/17 13:00
11,25,C0AH80,2021/12/17 13:00
25.1,34,C0G890,2021/12/17 13:00
15.6,25,C0K250,2021/12/17 13:00
15.4,24,C0K520,2021/12/17 13:00
14.4,16,C0K510,2021/12/17 13:00
10.4,5,C0F850,2021/12/17 13:00
7.1,20,C0X140,2021/12/17 13:00
12.1,4,C0K480,2021/12/17 13:00
10.9,359,C0M740,2021/12/17 13:00
11.2,57,C0C700,2021/12/17 13:00
6.7,33,C0D480,2021/12/17 13:00
11.7,11,C0K420,2021/12/17 13:00
19.6,28,C0F9P0,2021/12/17 13:00
10.2,28,C0Z160,2021/12/17 13:00
8.2,89,C0A9F0,2021/12/17 13:00
10.5,37,C0E550,2021/12/17 13:00
18.2,11,C0K291,2021/12/17 13:00
12.7,324,C0K550,2021/12/17 13:00
11.9,44,C0R620,2021/12/17 13:00
11.4,9,C0X220,2021/12/17 13:00
14.8,15,C0X290,2021/12/17 13:00
12.1,348,C0AH50,2021/12/17 13:00
17.1,65,C0AC40,2021/12/17 13:00
22,13,CM0120,2021/12/17 13:00
14.2,32,C0E420,2021/12/17 13:00
14.3,29,C0R720,2021/12/17 13:00
